220	220_LIST	220 acres - Calhoun County, Illinois	17	13	979000.000000	220.000000	39.39070731	-90.63026547	62	84435.804688	18	87624.289063	5479675	6414.375596	12008299	301.879606	11307751	32365.923705	12008299	301.879606	32697	16412.902590	78339	6740.759352
348	348_LIST	10 acres - Clark County, Illinois	17	23	149000.000000	10.000000	39.19667962	-88.00730646	26	108912.351563	21	39057.222656	4433264	92.778601	6244960	716.065386	10931825	10385.253294	4433264	92.778601	25650	35635.522723	80185	10021.678725
7	List_21_07	291.83 acres - Norman County, Minnesota	27	107	509250.000000	291.830000	47.37322416	-96.22212791	52	308771.406250	159	96067.960938	11393315	489.398780	11353869	4415.071473	256235	60812.878946	11393315	489.398780	26794	23974.594229	18629	18891.197578
114	114_LIST	80 acres - Boone County, Illinois	17	7	712000.000000	80.000000	42.38852429	-88.71311176	30	20751.240234	198	46127.863281	15841858	2259.381593	3941939	1336.476534	13972014	18212.506941	4565761	637.219206	15774	2192.279355	88419	2219.281250
221	221_LIST	69 acres - Calhoun County, Illinois	17	13	227700.000000	69.000000	39.33248412	-90.71876764	62	79727.109375	124	79816.070313	4793124	1236.994721	12008298	4064.114729	11307751	38045.331981	4424121	72.169329	32697	18983.074499	58662	12046.518718
349	349_LIST	46.9 acres - Clark County, Illinois	17	23	173530.000000	46.900000	39.41896790	-87.58423626	26	79038.132813	21	46029.421875	1739154	1063.205695	794022	8917.258292	16814030	745.290450	7857287	84.543843	13090	1787.181690	83829	4533.366043
8	List_21_08	67.59 acres - Stanton County, Nebraska	31	167	405540.000000	67.590000	41.97328679	-97.20928431	35	79318.359375	134	17877.302734	6578076	25585.025132	6716872	407.219723	6467117	83100.236004	6716872	407.219723	32792	3303.734790	74338	16971.054049
115	115_LIST	37 acres - Boone County, Illinois	17	7	323750.000000	37.000000	42.30963286	-88.72390151	30	14284.006836	20	52541.378906	7054394	419.962994	3941939	8587.387065	13972014	9804.956244	6428045	419.962994	14629	1245.252326	88667	6141.296951
222	222_LIST	93 acres - Calhoun County, Illinois	17	13	519400.000000	93.000000	39.10878041	-90.63942254	62	53944.656250	18	61691.367188	4424609	1974.923849	12008299	6054.169971	17041966	34057.271562	5866984	90.615408	32790	20821.172832	60298	9638.558596
350	350_LIST	15 acres - Clark County, Illinois	17	23	59500.000000	15.000000	39.19914071	-88.00721526	26	108649.437500	21	39199.156250	4433264	162.045343	6244960	442.470212	10931825	10135.277004	4433264	162.045343	25650	35809.140113	80185	9769.127283
9	List_21_09	10.001 acres - Stanton County, Nebraska	31	167	125000.000000	10.000000	41.99098005	-97.18585253	35	76688.484375	134	18489.748047	6578076	27555.700171	6716872	2346.624532	6467117	80354.960111	8489980	94.863879	32792	683.477804	128812	17368.764220
116	116_LIST	119.24 acres - Brown County, Illinois	17	9	482517.000000	119.240000	40.02060807	-90.67907490	58	139976.000000	45	96491.476563	2757639	122.473931	497751	4810.843533	1724310	36796.109561	2757639	122.473931	32813	49449.070249	59261	20543.303908
223	223_LIST	80 acres - Calhoun County, Illinois	17	13	640000.000000	80.000000	39.39083148	-90.74119007	62	86490.359375	124	78896.007813	4793123	194.609979	12008298	5439.904013	11307751	31485.178809	4793123	194.609979	32697	12282.219144	78339	5545.976553
351	351_LIST	20 acres - Clark County, Illinois	17	23	140000.000000	20.000000	39.28283295	-87.65792727	26	94177.773438	21	30870.953125	10249067	199.733735	2939752	805.851878	16814030	15078.884098	10249067	199.733735	13089	14342.675490	10994	9709.195748
10	List_21_10	40.3 acres - Adams County, Wisconsin	55	1	125000.000000	40.300000	44.07039000	-89.80030000	102	36821.039063	197	35811.968750	6868898	4630.060562	2833860	344.033654	15449109	20626.429099	3018424	211.495445	16048	31823.037603	71593	12672.078872
117	117_LIST	78 acres - Brown County, Illinois	17	9	318400.000000	78.000000	39.85407720	-90.64507127	58	130637.476563	124	108559.429688	2906463	401.549324	12631004	1177.312767	1724310	18086.791055	961720	387.243080	32813	30837.216488	130383	7421.462482
225	225_LIST	98.3 acres - Calhoun County, Illinois	17	13	573000.000000	98.300000	38.87996716	-90.54710090	62	27329.550781	18	38522.703125	4424250	5221.055184	7371761	3328.537908	17041966	9597.479235	5010024	602.402665	13823	3122.120237	31819	2397.951495
352	352_LIST	101.2 acres - Clark County, Illinois	17	23	257000.000000	101.200000	39.32536778	-87.89011002	26	92368.531250	21	42114.789063	8160805	776.085434	3638383	8086.347164	16814030	3198.188521	7957748	374.597982	13089	29053.794526	83829	345.636102
11	List_21_11	69.44 acres - Blue Earth County, Minnesota	27	13	0.000000	69.440000	44.15541000	-94.21643000	50	97727.687500	117	6983.437012	15769056	457.930206	1686522	3924.969370	5638053	54341.566920	1230349	343.874790	16656	8929.126022	75426	3903.337213
118	118_LIST	100.73 acres - Brown County, Illinois	17	9	397885.000000	100.730000	39.92724857	-90.67807317	58	133295.875000	45	106233.187500	2758018	408.917963	12631004	1557.307282	1724310	26507.831433	13241918	377.605429	32813	39434.039137	130383	14931.100223
227	227_LIST	67.34 acres - Calhoun County, Illinois	17	13	438000.000000	67.340000	38.93193935	-90.65074146	62	35785.445313	18	49182.671875	15566048	3634.355049	6539383	5915.431545	17041966	14380.264454	476389	164.634168	13822	8413.746723	31819	5208.871988
353	353_LIST	40 acres - Clark County, Illinois	17	23	241000.000000	40.000000	39.19655576	-87.86539489	26	105844.562500	21	29519.703125	1797810	254.267365	6244960	10781.709797	16814030	16885.622340	1797810	254.267365	25650	27572.301992	83829	14602.835852
12	List_21_12	77 acres - Blue Earth County, Minnesota	27	13	0.000000	77.000000	44.15570000	-94.20629000	50	97140.789063	117	7518.594727	15769056	411.417114	1686522	3486.219541	5638053	54377.855837	1750306	411.417114	16656	8683.322788	75426	3421.820803
119	119_LIST	60 acres - Brown County, Illinois	17	9	230331.000000	60.000000	39.92621397	-90.89533210	58	119379.898438	124	98605.320313	11429884	155.870274	13242794	10258.076859	11307749	26284.327235	11429884	155.870274	32948	43478.874379	60014	19079.592728
228	228_LIST	32 acres - Calhoun County, Illinois	17	13	271840.000000	32.000000	39.11286377	-90.66627145	62	55036.367188	18	63549.722656	204136	2057.046512	16993125	4525.154167	17041966	34420.631856	16084420	163.210432	32790	23180.033656	60298	7429.087674
354	354_LIST	53.091 acres - Clark County, Illinois	17	23	241390.000000	53.090000	39.37325135	-87.63101935	26	84074.289063	21	40804.332031	5815323	961.961883	2939752	5399.640448	16814030	5368.746764	7807251	179.686363	13089	6165.480767	83829	6710.011663
13	List_21_13	80 acres - Blue Earth County, Minnesota	27	13	0.000000	80.000000	44.15573000	-94.21120000	50	97437.054688	117	7267.791016	15769056	408.340995	1686522	3714.975758	5638053	54381.457711	1230349	354.978177	16656	8811.709552	75426	3684.289259
121	121_LIST	95 acres - Brown County, Illinois	17	9	364690.750000	95.000000	39.92622220	-90.89824498	58	119203.875000	124	98444.835938	11429884	74.914337	13242794	10505.389942	11307749	26252.185910	11429884	74.914337	32948	43232.713376	60014	18899.300138
229	229_LIST	138.66 acres - Calhoun County, Illinois	17	13	519975.000000	138.660000	39.08062159	-90.65892756	62	51431.421875	18	60477.871094	15592731	3621.888691	16993125	6796.904585	17041966	30858.820450	3712292	270.226310	32790	22175.674178	60298	7428.276170
355	355_LIST	44 acres - Clark County, Illinois	17	23	329000.000000	44.000000	39.18800124	-87.96069467	26	108688.046875	21	35184.800781	15691459	1479.448550	6244960	3121.936218	10931825	13176.857892	15169507	464.954017	25650	32024.872420	80185	12370.165921
14	List_21_14	20 acres - Dunn County, Wisconsin	55	33	124900.000000	20.000000	44.87607303	-91.70527339	52	139011.421875	194	28703.035156	16304636	1079.133041	15796428	1723.019738	13353304	162.272557	13353304	162.272557	26819	11235.308997	72616	349.465826
122	122_LIST	228 acres - Brown County, Illinois	17	9	798000.000000	228.000000	39.97771516	-90.70622297	58	135076.281250	45	100145.679688	2965696	435.027825	12631004	4048.337878	1724310	32458.608472	2965696	435.027825	32813	45500.442481	130383	20857.627157
230	230_LIST	85 acres - Carroll County, Illinois	17	15	280000.000000	85.000000	42.03214000	-90.05785000	29	42244.179688	43	27230.302734	5464659	2944.857531	12047725	3946.505959	8600264	34568.560085	5323022	260.648522	16030	9378.032824	59885	2147.633379
356	356_LIST	58 acres - Clark County, Illinois	17	23	228500.000000	58.000000	39.18804428	-87.87688136	26	106971.015625	21	29564.773438	14215070	310.877357	6244960	9928.689436	16814030	17226.399203	14215070	310.877357	25650	27332.228346	83829	15117.039400
15	List_21_15	514.25 acres - Fillmore County, Minnesota	27	45	3500000.000000	514.250000	43.70154248	-91.83508393	50	118754.773438	118	25711.345703	9842266	431.401658	10039629	4291.255918	13949166	25592.514461	8851277	216.617169	16172	14032.672123	47155	30926.926911
123	123_LIST	30 acres - Brown County, Illinois	17	9	120000.000000	30.000000	40.06200381	-90.85898817	58	132448.671875	45	87458.820313	13816943	134.646116	12631004	7747.009698	2631025	38626.410146	10892258	111.790077	32948	50553.793879	60011	14302.382052
231	231_LIST	58.14 acres - Carroll County, Illinois	17	15	255800.000000	58.140000	42.10993948	-90.14207661	29	39515.066406	43	33093.726563	5464659	9509.733077	12047725	1395.894766	8600264	45417.492342	15221909	287.486156	16030	5650.560915	134124	1443.714589
